,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3864,20-1557708,3,"FRANKLIN MORTGAGE CO, LLC.","FRANKLIN MORTGAGE CO., LLC",34
3865,20-3450673,3,"BEACH CMNTY MTG SERVICES, INC.","BEACH CMNTY MTG SVCS, INC.",544
3866,20-4136310,3,UNIVERSITY ISLAMIC FINANCIAL,UNIVERSITY ISLAMIC FINANCIAL,1131
3867,20-4685477,3,1ST PORTFOLIO LENDING CORP.,1ST PORTFOLIO LENDING CORP,1534
3868,20-8190898,3,TOWNE MORTGAGE,TOWNE MORTGAGE,1115
3869,20-8872754,3,AFFILIATED MORTGAGE COMPANY,AFFILIATED MORTGAGE COMPANY,1512
3870,22-3192098,3,SULLIVAN FINANCIAL SERVICES,SULLIVAN FINANCIAL SERVICES,61
3871,22-3617992,3,ORITANI ASSET CORPORATION,ORITANI ASSET CORPORATION,74
3872,25-1531922,3,NORTHWEST CONSUMER DISCOUNT CO,NORTHWEST CONSUMER DISCOUNT CO,568
3873,26-1146120,3,NEWTOWNE MORTGAGE LLC,NEWTOWNE MORTGAGE LLC,899
3874,26-1598586,3,"GSB MORTGAGE, INC.","GSB MORTGAGE, INC",384
3875,26-1717830,3,"UNIVERSITY LENDING GROUP, LLC","UNIVERSITY LENDING GROUP, LLC",3151
3876,26-1908614,3,DUNDEE MORTGAGE LLC,"DUNDEE MORTGAGE, LLC",92
3877,26-4030355,3,MVB MORTGAGE,POTOMAC MORTGAGE GROUP LLC DBA,4687
3878,27-0411463,3,FIRST OKLAHOMA MORTGAGE,FIRST OKLAHOMA MORTGAGE,162
3879,27-0684906,3,BRIDGEVIEW BANK MTG COMP LLC,"BBMC MORTGAGE, LLC",19282
3880,27-1026893,3,TOWNE MORT OF THE CAROLINA LLC,TOWNE MORTGAGE OF THE CAROLINA,806
3881,27-1190043,3,FIRST CHOICE LOAN SERVICES INC,FIRST CHOICE LOAN SERVICES INC,12683
3882,27-2560497,3,ORITANI FINANCE COMPANY,ORITANI FINANCE COMPANY,41
3883,34-2027742,3,"BANKERS MORTGAGE CENTER, INC",BANKERS MORTGAGE CENTER,1081
3884,35-1805251,3,P/R MORTGAGE & INVESTMENT CORP,PR MORTGAGE & INVESTMENT CORP,74
3885,38-3024363,3,"MIDWEST LOAN SERVICES, INC",MIDWEST LOAN SERVICES INC,328
3886,38-3548886,3,UNITED BANK MORTGAGE CORP,UNITED BANK MORTGAGE CORPORATI,706
3887,38-3550157,3,FIRST STATE BANK MORTGAGE CO.,FIRST STATE BANK MORTGAGE CO,391
3888,38-3566754,3,OAK MORTGAGE LLC,"OAK MORTGAGE, LLC",445
3889,38-3799175,3,"QUAINT OAK MORTGAGE, LLC","QUAINT OAK MORTGAGE, LLC",475
3890,39-2001010,3,WATERSTONE MORTGAGE CORP.,WATERSTONE MORTGAGE CORPORATIO,13329
3891,41-2031753,3,"FIRST COMMUNITY MORTGAGE, INC",FIRST COMMUNITY MORTGAGE,10388
3892,41-2181683,3,"MORTGAGE SERVICES III, L.L.C.","MORTGAGE SERVICES III, LLC",3876
3893,45-3979890,3,"SIMONTOWNE MORTGAGE, LLC",SIMONTOWNE MORTGAGE LLC,277
3894,45-4889921,3,WASHINGTON TR MTG CO LLC,WASHINGTON TRUST MTG CO LLC,1251
3895,46-2297312,3,"HOMESALE MORTGAGE, LLC","HOMESALE MORTGAGE, LLC",998
3896,46-2835513,3,"SSBT MORTGAGE GROUP, LLC","SSBT MORTGAGE GROUP, LLC",178
3897,47-0927376,3,"PATRIOT BANK MORTGAGE, INC",PATRIOT BANK MORTGAGE,1324
3898,54-1773964,3,C&F MORTGAGE CORPORATION,C&F MORTGAGE CORP,3141
3899,54-1840241,3,COLONIAL MORTGAGE COMPANY LLC,COLONIAL MORTGAGE,13
3900,54-1874129,3,VILLAGE BANK MORTGAGE CORP,VILLAGE BANK MORTGAGE CORP.,1541
3901,54-2024584,3,GEORGE MASON MORTGAGE LLC,GEORGE MASON MORTGAGE LLC,13969
3902,57-0761331,3,HOMEOWNERS MORT ENTERPRISE INC,"HOMEOWNERS MORTGAGE ENT., INC",2094
3903,58-2642920,3,FBT MORTGAGE,"FBT MORTGAGE, LLC",1081
3904,62-1259997,3,GUARANTY TRUST COMPANY,GUARANTY TRUST COMPANY,8957
3905,65-0924915,3,MORTGAGE ONE OF THE SOUTH INC,MORTGAGE ONE OF THE SOUTH,660
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3906,71-0799379,3,RIVERSIDE MORTGAGE COMPANY INC,RIVERSIDE MORTGAGE COMPANY,80
3907,72-1386733,3,"T GRAHAM MORTGAGE, INC.",T GRAHAM MORTGAGE INC,3
3908,73-0149048,3,"LEGACY CDC, LLC","LEGACY CDC, LLC",11
3909,73-1374559,3,AMERICAN SOUTHWEST MORTGAGE CO,AMERICAN SOUTHWEST MORTGAGE CO,10891
3910,75-1744262,3,PRIMEWEST MORTGAGE CORPORATION,PRIMEWEST MORTGAGE CORPORATION,3270
3911,75-2664846,3,ESB MORTGAGE CO.,ESB MORTGAGE COMPANY,258
3912,87-0788512,3,"BLUELEAF LENDING, LLC","BLUELEAF LENDING, LLC",1138
3913,99-0000173,3,PEOPLES BK,THE PEOPLES BANK,4
3914,99-0004198,3,BANK OF THE WICHITAS,BANK OF THE WICHITAS,56
3915,99-0008480,3,BANK OF PERRY,THE BANK OF PERRY,7
3916,99-0014823,3,CAMBRIDGE ST BK,CAMBRIDGE STATE BANK,42
3917,99-0014832,3,LORAIN NB,LORAIN NATIONAL BANK,360
3918,99-0018116,3,MERCHANTS & SOUTHERN BANK,MERCHANTS & SOUTHERN BANK,19
3919,99-0021118,3,EAGLE NB,EAGLE NB,5
3920,99-0021801,3,CANON NB,CANON NATIONAL BANK,422
3921,99-0022441,3,AMERICANWEST BK,AMERICANWEST BANK,1802
3922,99-0027254,3,WAYCROSS B&TC,WAYCROSS BANK AND TRUST,85
3923,99-0028835,3,FIRST FS&LA OF BUCKS CTY,FIRST FS&LA OF BUCKS CTY,254
3924,99-0033134,3,TALMER WEST BK,TALMER WEST BANK C/O TALMER BA,17
3925,99-0034903,3,BANK OF THE CAROLINAS,BANK OF THE CAROLINAS,68
3926,99-0035281,3,BENEFIT BK,BENEFIT BANK,158
3927,99-0050028,3,HERITAGEBANK OF THE SOUTH,HERITAGEBANK OF THE SOUTH,4689
3928,99-0057378,3,GRAND BK,GRAND BANK,100
3929,99-0058179,3,PINNACLE BK OF SC,PINNACLE BANK SC,39
3930,99-0090283,3,HAMPDEN BANK,HAMPDEN BANK,126
3931,99-0700016,3,STATE-INVESTORS BK,STATE INVESTORS BANK,54
3932,99-0702353,3,LIBERTY SVG BK FSB,LIBERTY SAVINGS BANK FSB,22
3933,99-0717983,3,NAUGATUCK VALLEY S&L,NAUGATUCK VALLEY S&L,235
3934,0000000005,5,FIRST CASTLE FCU,FIRST CASTLE FEDERAL CREDIT UN,20
3935,0000000006,5,NEW ORLEANS FIREMENS FCU,NOFFCU,75
3936,0000000013,5,E FCU,EFCU FINANCIAL FCU,94
3937,0000000022,5,WATERBURY CT TEACHERS FCU,WATERBURY CT TEACHERS FCU,67
3938,0000000028,5,CENTRIS FCU,CENTRIS FEDERAL CREDIT UNION,2399
3939,0000000042,5,FD CMNTY FCU,FD COMMUNITY FCU,29
3940,0000000051,5,STATE EMPL FCU,SEFCU,2289
3941,0000000053,5,MOTION FCU,MOTION FEDERAL CREDIT UNION,35
3942,0000000060,5,SIOUX FALLS FCU,SIOUX FALLS FEDERAL CREDIT UNO,731
3943,0000000077,5,SERVICE FIRST FCU,SERVICE FIRST FEDERAL CREDIT U,400
3944,0000000078,5,BAY RIDGE FEDERAL CREDIT UNION,BAY RIDGE FEDERAL CREDIT UNION,29
3945,0000000079,5,CAMPUS FCU,CAMPUS FEDERAL CREDIT UNION,751
3946,0000000080,5,AMERICAN EAGLE FCU,AMERICAN EAGLE FCU,2044
3947,0000000082,5,FIRST ATLANTIC FCU,FIRST ATLANTIC FEDERAL CREDIT,312
3948,0000000091,5,SHELL CMNTY FCU,SHELL COMMUNITY CREDIT UNION,41
3949,0000000120,5,COUNTY EDUCATORS FCU,COUNTY EDUCATORS FCU,39
3950,0000000135,5,OMAHA FCU,OMAHA FEDERAL CREDIT UNION,47
3951,0000000150,5,FEDCHOICE FCU,FEDCHOICE FEDERAL CREDIT UNION,98
3952,0000000151,5,JUSTICE FCU,JUSTICE FEDERAL CREDIT UNION,1259
3953,0000000159,5,THREE RIVERS FCU,THREE RIVERS FEDERAL CREDIT UN,1294
3954,0000000162,5,TREASURY DEPT FCU,TREASURY DEPARTMENT FCU,97
3955,0000000174,5,LOUISIANA FCU,LOUISIANA FEDERAL CREDIT UNION,94
3956,0000000176,5,SOUTH FL EDUC FCU,SOUTH FLORIDA EDUCATIONAL FCU,292
3957,0000000196,5,GTE FINANCIAL,GTE FINANCIAL,3775
3958,0000000199,5,MEMBERS CHOICE OF CNTRL TX FCU,MEMBERS CHOICE OF CNTRL TX FCU,97
3959,0000000205,5,ALLEGENT COMNTY FCU,ALLEGENT COMMUNITY FCU,254
3960,0000000216,5,FEDFINANCIAL FCU,FEDFINANCIAL FCU,38
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3961,0000000233,5,INFIRST FCU,INFIRST FEDERAL CREDIT UNION,144
3962,0000000234,5,PITTSBURGH FRFTRS FCU,PITTSBURGH FIREFIGHTERS FCU,51
3963,0000000240,5,GREATER PITTSBURGH POLICE FCU,GREATER PITTSBURGH POLICE FCU,20
3964,0000000242,5,GULF COAST CMNTY FCU,GULF COAST COMMUNITY FCU,96
3965,0000000256,5,ENERGY ONE FCU,ENERGY ONE FEDERAL CREDIT UNIO,149
3966,0000000258,5,HOUSTON TX FRFTRS FCU,HOUSTON TX FIRE FIGHTERS FCU,112
3967,0000000262,5,EP FCU,EP FEDERAL CREDIT UNION,9
3968,0000000263,5,WHITE HOUSE FCU,THE WHITE HOUSE FCU,26
3969,0000000264,5,HEARTLAND FCU,HEARTLAND FEDERAL CREDIT UNION,82
3970,0000000266,5,LIBRARY OF CONGRESS FCU,LIBRARY OF CONGRESS FCU,118
3971,0000000293,5,INCENTA FCU,INCENTA FEDERAL CREDIT UNION,90
3972,0000000294,5,CME FCU,CME FEDERAL CREDIT UNION,91
3973,0000000303,5,HERITAGE VALLEY FCU,HERITAGE VALLEY FCU,28
3974,0000000306,5,MADISON CTY FCU,MADISON COUNTY FCU,57
3975,0000000319,5,DEPARTMENT OF INTERIOR FCU,DEPARTMENT OF THE INTERIOR FCU,122
3976,0000000320,5,FRB FCU,FRB FEDERAL CREDIT UNION,19
3977,0000000340,5,JAX FCU,JAX FEDERAL CREDIT UNION,366
3978,0000000352,5,TAMPA BAY FCU,TAMPA BAY FEDERAL CREDIT UNION,192
3979,0000000359,5,POWERCO FCU,POWERCO FEDERAL CREDIT UNION,100
3980,0000000361,5,SOUTH CAROLINA TELCO FCU,SC TELCO FCU,271
3981,0000000373,5,NEW ALLIANCE FCU,NEW ALLIANCE FCU,70
3982,0000000389,5,CINCINNATI OH POLICE FCU,CINCINNATI POLICE FEDERAL CRED,151
3983,0000000395,5,DAYTON FRFTRS FCU,DAYTON FIREFIGHTERS FEDERAL CU,64
3984,0000000404,5,GREATER NEW ORLEANS FCU,GREATER NEW ORLEANS FCU,125
3985,0000000430,5,DEEPWATER INDUSTRIES FCU,DEEPWATER INDUSTRIES FCU,8
3986,0000000435,5,STATE DEPT FCU,STATE DEPARTMENT FCU,718
3987,0000000464,5,EAGLE ONE FCU,EAGLE ONE FEDERAL CREDIT UNION,38
3988,0000000473,5,MISSISSIPPI TELCO FCU,MS TELCO FEDERAL CREDIT UNION,15
3989,0000000477,5,ATLANTIC FCU,ATLANTIC FEDERAL CREDIT UNION,57
3990,0000000489,5,PRIMETRUST FNCL FCU,PRIMETRUST FINANCIAL FCU,47
3991,0000000490,5,POCATELLO RAILROAD FCU,RAILS WEST FCU,55
3992,0000000491,5,MOBILOIL FCU,MOBILOIL FEDERAL CREDIT UNION,422
3993,0000000511,5,BFG FCU,BFG FEDERAL CREDIT UNION,119
3994,0000000528,5,UTAH FIRST FCU,UTAH FIRST FEDERAL CREDIT UNIO,56
3995,0000000566,5,NUVISION FCU,NUVISION FEDERAL CREDIT UNION,1022
3996,0000000594,5,PASADENA FCU,PASADENA FEDERAL CREDIT UNION,27
3997,0000000606,5,COMTRUST FCU,COMTRUST FEDERAL CREDIT UNION,90
3998,0000000613,5,BUFFALO CMNTY FCU,BUFFALO COMMUNITY FCU,10
3999,0000000619,5,LAFAYETTE FCU,LAFAYETTE FEDERAL CREDIT UNION,450
4000,0000000624,5,UNITED ST SENATE EMPL FCU,UNITED STATES SENATE FCU,774
4001,0000000644,5,TRAILHEAD FCU,TRAILHEAD CREDIT UNION,99
4002,0000000649,5,VALLEY 1ST CMNTY FCU,VALLEY 1ST COMMUNITY FCU,39
4003,0000000665,5,PENINSULA CMNTY FCU,PCFCU,64
4004,0000000690,5,CHATTANOOGA AREA SCH FCU,CHATTANOOGA AREA SCHOOLS FCU,44
4005,0000000722,5,FIRST BRISTOL FCU,FIRST BRISTOL FEDERAL CREDIT U,31
4006,0000000731,5,BRIDGEWAY FCU,BRIDGEWAY FEDERAL CREDIT UNION,103
4007,0000000770,5,COMMUNITY RESOURCE FCU,COMMUNITY RESOURCE FCU,52
4008,0000000785,5,UNIVERSAL FCU,UNIVERSAL FEDERAL CREDIT UNION,65
4009,0000000794,5,TRI BORO FCU,TRI BORO FEDERAL CREDIT UNION,108
4010,0000000808,5,US NM FCU,U.S.EAGLE FEDERAL CREDIT UNION,304
4011,0000000839,5,FIRSTENERGY FCU,FIRSTENERGY CHOICE FCU,26
4012,0000000850,5,VALLEY FCU,VALLEY FEDERAL CREDIT UNION,4
4013,0000000854,5,SEASONS FCU,SEASONS FEDERAL CREDIT UNION,191
4014,0000000857,5,AFFINITY FCU,AFFINITY FEDERAL CREDIT UNION,1594
4015,0000000861,5,MCGRAW HILL FCU,MCGRAW-HILL FEDERAL CREDIT UNI,122
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4016,0000000872,5,MIAMI FRFTRS FCU,MIAMI FIREFIGHTERS FCU,49
4017,0000000887,5,BILLINGS FCU,BILLINGS FEDERAL CREDIT UNION,141
4018,0000000911,5,STAR USA FCU,STAR USA FEDERAL CREDIT UNION,69
4019,0000000926,5,RIVER CITY FCU,RIVER CITY FCU,135
4020,0000000948,5,NEW MEXICO EDUCATORS FCU,NUSENDA FEDERAL CREDIT UNION,1789
4021,0000000964,5,SOUTHWEST FCU,SOUTWEST FEDERAL CREDIT UNION,44
4022,0000000967,5,GOLD COAST FCU,GOLD COAST FEDERAL CREDIT UNIO,64
4023,0000001015,5,NORTH JERSEY FCU,NORTH JERSEY FEDERAL CU,153
4024,0000001021,5,FIRST FNCL FCU,FIRST FINANCIAL FEDERAL CREDIT,66
4025,0000001022,5,SOUTH CAROLINA FCU,SC FEDERAL CREDIT UNION,1521
4026,0000001040,5,CAPITAL EDUCATORS FCU,CAPITAL EDUCATORS FED. CU,1241
4027,0000001049,5,MERIDEN SCH FCU,MERIDEN SCHOOLS FCU,31
4028,0000001074,5,FARMERS INS GRP FCU,FARMERS INSURANGE GROUP FCU,159
4029,0000001104,5,EMBARK FCU,EMBARK FEDERAL CREDIT UNION,152
4030,0000001108,5,CENTRAL JERSEY FCU,CENTRAL JERSEY FEDERAL CU,12
4031,0000001115,5,COASTLINE FCU,COASTLINE FEDERAL CREDIT UNION,106
4032,0000001117,5,WIDGET FCU,WIDGET FEDERAL CREDIT UNION,542
4033,0000001127,5,SALEM VA MED CTR FCU,SALEM VAMC FEDERAL CREDIT UNIO,26
4034,0000001133,5,TRADEMARK FCU,TRADEMARK FCU,34
4035,0000001148,5,COREPLUS FCU,COREPLUS FEDERAL CREDIT UNION,400
4036,0000001167,5,FORT BILLINGS FCU,FORT BILLINGS FEDERAL CREDIT U,4
4037,0000001199,5,BMI FCU,BMI FEDERAL CREDIT UNION,435
4038,0000001204,5,RANCHO FCU,RANCHO FEDERAL CREDIT UNION,26
4039,0000001207,5,LOS ANGELES FCU,LOS ANGELES FEDERAL CR UN,542
4040,0000001213,5,ORLANDO FCU,ORLANDO FEDERAL CREDIT UNION,249
4041,0000001239,5,PITTSBURGH CITY HALL EMPL FCU,PITTSBURGH CITY HALL EFCU,11
4042,0000001245,5,PINE BLUFF COTTON BELT FCU,PINE BLUFF COTTON BELT FCU,112
4043,0000001261,5,LANGLEY FCU,LANGLEY FEDERAL CREDIT UNION,1593
4044,0000001303,5,PEN AIR FCU,PEN AIR FEDERAL CREDIT UNION,984
4045,0000001309,5,WEPAWAUG-FLAGG FCU,WEPAWAUG-FLAGG FCU,70
4046,0000001316,5,TALLAHASSEE-LEON FCU,TALLAHASSEE-LEON FCU,1
4047,0000001352,5,CENTURY HERITAGE FCU,CENTURY HERITAGE FCU,98
4048,0000001364,5,US #1364 FCU,US #1364 FEDERAL CREDIT UNION,50
4049,0000001367,5,UNIVERSITY FCU,UNIVERSITY FEDERAL CREDIT UNIO,3672
4050,0000001368,5,PASADENA SVC FCU,PASADENA SERVICE FCU,15
4051,0000001399,5,PITNEY BOWES EMPL FCU,PITNEY BOWES EMPLOYEES FCU,2
4052,0000001404,5,NASSAU FNCL FCU,NASSAU FINANCIAL FCU,61
4053,0000001409,5,EL PASO AREA TEACHERS FCU,EL PASO AREA TEACHERS FCU,457
4054,0000001427,5,MIDWEST AMER FCU,MIDWEST AMERICA FEDERAL CU,910
4055,0000001438,5,LONG BEACH CITY EMPL FCU,LONG BEACH CITY EMPLOYEES FCU,37
4056,0000001454,5,MERCK EMPL FCU,MERCK EMPLOYEES FEDERAL CU,58
4057,0000001472,5,PALMETTO CITIZENS FCU,PALMETTO CITIZENS FCU,702
4058,0000001476,5,ERIE FEDERAL CREDIT UNION,ERIE FEDERAL CREDIT UNION,520
4059,0000001493,5,F&A FCU,F&A FEDERAL CREDIT UNION,563
4060,0000001509,5,ALCOA TENN FCU,ALCOA TENN FEDERAL CREDIT UNIO,60
4061,0000001520,5,TENNESSEE VALLEY FCU,TENNESSEE VALLEY FEDERAL C U,748
4062,0000001584,5,MEMBERS TR OF THE SW FCU,MEMBERS TRUST OF THE SW FCU,60
4063,0000001608,5,WESTERN ROCKIES FCU,WESTERN ROCKIES FCU,74
4064,0000001622,5,FEDERAL MOGUL EMPL FCU,FME FEDERAL CREDIT UNION,41
4065,0000001644,5,CORNING FCU,CORNING FEDERAL CREDIT UNION,1763
4066,0000001658,5,WHEATLAND FCU,WHEATLAND FEDERAL CREDIT UNION,66
4067,0000001682,5,EVANSVILLE TEACHERS FCU,EVANSVILLE TEACHERS FEDERAL CU,2820
4068,0000001717,5,HAWAIIAN TEL FCU,HAWAIIAN TEL FCU,192
4069,0000001718,5,HAWAII ST FCU,HAWAII STATE FEDERAL CREDIT UN,1358
4070,0000001726,5,BATON ROUGE TELCO FCU,BATON ROUGE TELCO FCU,153
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4071,0000001733,5,HICKAM FCU,HICKAM FEDERAL CREDIT UNION,287
4072,0000001747,5,ARIZONA FCU,ARIZONA FEDERAL CU,918
4073,0000001748,5,RELIANT FCU,RELIANT FEDERAL CREDIT UNION,30
4074,0000001759,5,INSPIRE FCU,INSPIRE FEDERAL CREDIT UNION,149
4075,0000001785,5,HAWAII SCH FCU,HAWAII SCHOOLS FCU,50
4076,0000001787,5,SPERRY ASSC FCU,SPERRY ASSOCIATIES FCU,29
4077,0000001792,5,EVOLVE FCU,EVOLVE FEDERAL CREDIT UNION,107
4078,0000001815,5,HAWAIIUSA FCU,HAWAIIUSA FEDERAL CREDIT UNION,800
4079,0000001821,5,DISTRICT OF COLUMBIA TEACHERS,DC TEACHERS FCU,8
4080,0000001830,5,HONOLULU FED FCU,HONOLULU FEDERAL CREDIT UNION,62
4081,0000001845,5,ALOHA PACIFIC FCU,ALOHA PACIFIC FCU,404
4082,0000001866,5,MAUI CTY FCU,MAUI COUNTY FCU,139
4083,0000001870,5,HAWAII LAW ENFORCEMENT FCU,HAWAII LAW ENFORCEMENT FCU,22
4084,0000001880,5,HONOLULU FIRE DEPT FCU,HONOLULU FIRE DEPT FCU,1
4085,0000001882,5,TITAN FCU,TITAN FEDERAL CREDIT UNION,28
4086,0000001884,5,SUNMARK FCU,SUNMARK FCU,1373
4087,0000001909,5,SANTA BARBARA TEACHERS FCU,SANTA BARBARA TEACHERS FEDERAL,50
4088,0000001911,5,MON VALLEY CMNTY FCU,MON VALLEY COMMUNITY FCU,183
4089,0000001941,5,SHELL FCU,SHELL FEDERAL CREDIT UNION,2438
4090,0000001961,5,PEARL HARBOR FCU,PEARL HARBOR FCU,120
4091,0000001969,5,EDUCATION PERSONNEL FCU,EDUCATION PERSONNEL FCU,44
4092,0000001976,5,CENTRAL FL EDUC FCU,CENTRAL FLORIDA EDUCATORS' FCU,1186
4093,0000001982,5,CENTRIC FCU,CENTRIC FEDERAL CREDIT UNION,52
4094,0000001999,5,LOGIX FCU,LOGIX FEDERAL CREDIT UNION,4877
4095,0000002024,5,LA FNCL FCU,LA FINANCIAL CREDIT UNION,368
4096,0000002037,5,PRAIRIELAND FCU,PRAIRIELAND FED CREDIT UNION,19
4097,0000002041,5,HORIZONS FCU,HORIZONS FEDERAL CREDIT UNION,36
4098,0000002073,5,GO FCU,GO FEDERAL CREDIT UNION,82
4099,0000002099,5,CITADEL FCU,CITADEL,2764
4100,0000002112,5,WICHITA FALLS TEACHERS FCU,WICHITA FALLS TEACHERS FCU,25
4101,0000002115,5,ONE SOURCE FCU,ONE SOURCE FCU,5
4102,0000002131,5,PRIMEWAY FCU,PRIMEWAY FEDERAL CREDIT UNION,445
4103,0000002141,5,CAMPBELL EMPL FCU,CAMPBELL EMPLOYEES FEDERAL CU,5
4104,0000002155,5,HOBOKEN SCHOOL EMPL FCU,HOBOKEN SCHOOL EMPLOYEES FCU,16
4105,0000002157,5,TUCSON FCU,TUCSON FEDERAL CREDIT UNION,159
4106,0000002170,5,GLENDALE AREA SCH FCU,GLENDALE AREA SCHOOLS FCU,31
4107,0000002182,5,GREATER ALLIANCE FCU,GREATER ALLIANCE FEDERAL CREDI,103
4108,0000002187,5,DEXSTA FCU,DEXSTA FEDERAL CREDIT UNION,151
4109,0000002191,5,FIBRE FCU,FIBRE FEDERAL CREDIT UNION,727
4110,0000002209,5,BUFFALO METRO FCU,BUFFALO METROPOLITAN FCU,25
4111,0000002252,5,UTICA GAS & ELEC EMP FCU,UTICA GAS & ELECTRIC FCU,53
4112,0000002285,5,ADVANCIAL FCU,ADVANCIAL FEDERAL CREDIT UNION,1295
4113,0000002346,5,EDUCATIONAL & GOVERNMENTAL EMP,EDUCATIONAL & GOVERNMENTAL EFC,2
4114,0000002357,5,HOUSTON POLICE FCU,HOUSTON POLICE FCU,214
4115,0000002384,5,UNIVERSITY OF NE FCU,UNIV OF NEBRASKA FCU,67
4116,0000002403,5,HAWAII FCU,HAWAII FCU,2
4117,0000002440,5,FIRST NEW YORK FCU,FIRST NEW YORK FCU,142
4118,0000002441,5,AMOCO FCU,AMOCO FEDERAL CREDIT UNION,484
4119,0000002508,5,CROSSROADS CMTY FCU,CROSSROADS COMMUNITY FCU,26
4120,0000002531,5,BELLCO FCU,BELLCO FCU,128
4121,0000002535,5,CANTON SCH EMPL FCU,CANTON SCHOOL EMPLOYEES FCU,389
4122,0000002540,5,ABERDEEN PROVING GROUND FCU,ABERDEEN PROVING GROUND FCU,1859
4123,0000002551,5,POLICE & FIRE FCU,POLICE & FIRE FED CREDIT UNION,8069
4124,0000002562,5,MAUI FCU,MAUI FEDERAL CREDIT UNION,15
4125,0000002574,5,MEMBERS 1ST OF NJ FCU,MEMBERS 1ST OF NJ FCU,66
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4126,0000002585,5,RED CROWN FCU,RED CROWN FEDERAL CREDIT UNION,191
4127,0000002601,5,FIRST NEW ENGLAND FCU,FIRST NEW ENGLAND FEDERAL CRED,47
4128,0000002625,5,PENNSYLVANIA CENTRAL FCU,PA CENTRAL FCU,36
4129,0000002644,5,MAINE FAMILY FCU,MAINE FAMILY FEDERAL CREDIT UN,166
4130,0000002658,5,FIRST SOURCE FCU,FIRST SOURCE FEDERAL CU,1588
4131,0000002709,5,NORTHEAST FAMILY FCU,NORTHEAST FAMILY FCU,39
4132,0000002730,5,SAINT HELENS CMNTY FCU,ST HELENS COMMUNITY CREDIT UNI,283
4133,0000002734,5,POTLATCH NO 1 FCU,POTLATCH 1 FCU,1020
4134,0000002740,5,USX FCU,USX FEDERAL CREDIT UNION,151
4135,0000002742,5,PENN EAST FCU,PENN EAST FEDERAL CREDIT UNION,309
4136,0000002744,5,US EMPL OC FCU,US EMPLOYEES OC FEDERAL CU,167
4137,0000002760,5,NASSAU EDUCATORS FCU,NASSAU EDUCATORS FCU,1196
4138,0000002769,5,SECURITYPLUS FCU,SECURITYPLUS FCU,92
4139,0000002792,5,NOTRE DAME COMMUNITY FCU,NOTRE DAME COMM F C U,28
4140,0000002812,5,HUDSON RIVER TEACHERS FED CU,HUDSON RIVER FINANCIAL FCU,53
4141,0000002847,5,ROCKY MNT LAW ENFORCEMENT FCU,ROCKY MOUNTAIN LAW ENFORCEMENT,137
4142,0000002874,5,SIOUX EMPIRE FCU,SIOUX EMPIRE FCU,33
4143,0000002876,5,CHICAGO PATROLMENS FCU,CHICAGO PATROLMEN'S FCU,9
4144,0000002881,5,DENVER FIRE DEPT FCU,DENVER FIRE DEPT FCU,126
4145,0000002918,5,JEEP COUNTRY FCU,JEEP COUNTRY FED. CREDIT UNION,59
4146,0000002959,5,PALCO FCU,PALCO FEDERAL CREDIT UNION,27
4147,0000002995,5,ALAMO FCU,ALAMO FEDERAL CREDIT UNION,28
4148,0000003025,5,EMPOWER FCU,EMPOWER FEDERAL CREDIT UNION,4046
4149,0000003061,5,LOUISIANA USA FCU,LOUISIANA USA FEDERAL CREDIT U,104
4150,0000003130,5,TRUITY FCU,TRUITY FEDERAL CREDIT UNION,1720
4151,0000003140,5,TRANSPORTATION FCU,TRANSPORTATION FCU,267
4152,0000003212,5,ANECA FCU,ANECA FEDERAL CREDIT UNION,44
4153,0000003218,5,TULARE CTY FCU,TULARE CNTY FCU,157
4154,0000003238,5,DESERT SCH FCU,DESERT SCHOOLS FEDERAL CU,6671
4155,0000003264,5,FIRST CHOICE AMERICA CMNTY FCU,FIRST CHOICE AMERICA COMMUNITY,149
4156,0000003291,5,PICATINNY FCU,PICATINNY FEDERAL CREDIT UNION,402
4157,0000003360,5,EMERY FCU,EMERY FEDERAL CREDIT UNION,44
4158,0000003378,5,PACIFIC TRAN FCU,PACIFIC TRANSPORTATION FCU,36
4159,0000003412,5,A A A FCU,AAA FEDERAL CREDIT UNION,49
4160,0000003413,5,CHARTER OAK FCU,CHARTER OAK FEDERAL CREDIT UNI,1255
4161,0000003439,5,FAIRMONT FCU,FAIRMONT FEDERAL CREDIT UNION,338
4162,0000003454,5,COMMUNICATION FCU,COMMUNICATION FEDERAL C.U.,531
4163,0000003458,5,VOYAGE FCU,VOYAGE FEDERAL CREDIT UNION,113
4164,0000003487,5,FREEDOM UNITED FCU,FREEDOM UNITED F.C.U,48
4165,0000003526,5,SCHOOLS FCU,SCHOOLS FEDERAL CREDIT UNION,5
4166,0000003541,5,BAY ATLANTIC FCU,BAY ATLANTIC FCU,31
