,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3838,0000000320,5,FRB FCU,FRB FEDERAL CREDIT UNION,23
3839,0000000340,5,JAX FCU,JAX FEDERAL CREDIT UNION,467
3840,0000000352,5,TAMPA BAY FCU,TAMPA BAY FCU,207
3841,0000000359,5,POWERCO FCU,POWERCO FEDERAL CREDIT UNION,178
3842,0000000361,5,SOUTH CAROLINA TELCO FCU,SC TELCO FCU,200
3843,0000000373,5,NEW ALLIANCE FCU,NEW ALLIANCE FCU,47
3844,0000000389,5,CINCINNATI OH POLICE FCU,CINCINNATI POLICE FEDERAL CRED,87
3845,0000000395,5,DAYTON FRFTRS FCU,DAYTON FIREFIGHTERS FEDERAL CU,25
3846,0000000404,5,GREATER NEW ORLEANS FCU,GREATER NEW ORLEANS FCU,199
3847,0000000430,5,DEEPWATER INDUSTRIES FCU,DEEPWATER INDUSTRIES FCU,10
3848,0000000435,5,STATE DEPT FCU,STATE DEPARTMENT FCU,835
3849,0000000464,5,EAGLE ONE FCU,EAGLE ONE FCU,43
3850,0000000473,5,MISSISSIPPI TELCO FCU,MS TELCO FEDERAL CREDIT UNION,35
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3851,0000000477,5,ATLANTIC FCU,ATLANTIC FEDERAL CREDIT UNION,89
3852,0000000489,5,PRIMETRUST FNCL FCU,PRIMETRUST FINANCIAL FCU,47
3853,0000000490,5,RAILS WEST FCU,RAILS WEST FCU,37
3854,0000000491,5,MOBILOIL FCU,MOBILOIL FEDERAL CREDIT UNION,466
3855,0000000511,5,BFG FCU,BFG FEDERAL CREDIT UNION,74
3856,0000000528,5,UTAH FIRST FCU,UTAH FIRST FEDERAL CREDIT UNIO,33
3857,0000000566,5,NUVISION FCU,NUVISION FEDERAL CREDIT UNION,1085
3858,0000000594,5,PASADENA FCU,PASADENA FEDERAL CREDIT UNION,12
3859,0000000606,5,COMTRUST FCU,COMTRUST FEDERAL CREDIT UNION,98
3860,0000000613,5,BUFFALO CMNTY FCU,EMPIRE ONE FCU,24
3861,0000000619,5,LAFAYETTE FCU,LAFAYETTE FEDERAL CREDIT UNION,389
3862,0000000624,5,UNITED ST SENATE EMPL FCU,UNITED STATES SENATE FCU,1013
3863,0000000644,5,TRAILHEAD FCU,TRAILHEAD CREDIT UNION,117
3864,0000000649,5,VALLEY 1ST CMNTY FCU,VALLEY 1ST COMMUNITY FCU,32
3865,0000000665,5,PENINSULA CMNTY FCU,PENINSULA COMMUNITY FCU,91
3866,0000000690,5,CHATTANOOGA AREA SCH FCU,CHATTANOOGA AREA SCHOOLS FCU,44
3867,0000000722,5,FIRST BRISTOL FCU,FIRST BRISTOL FEDERAL CREDIT U,26
3868,0000000770,5,COMMUNITY RESOURCE FCU,COMMUNITY RESOURCE FCU,106
3869,0000000785,5,UNIVERSAL FCU,UNIVERSAL FCU,84
3870,0000000794,5,TRI BORO FCU,TRI BORO FCU,62
3871,0000000808,5,US EAGLE FCU,U.S.EAGLE FEDERAL CREDIT UNION,271
3872,0000000839,5,FIRSTENERGY FCU,FIRSTENERGY CHOICE FEDERAL CRE,43
3873,0000000850,5,VALLEY FCU,VALLEY FEDERAL CU,5
3874,0000000854,5,SEASONS FCU,SEASONS FEDERAL CREDIT UNION,166
3875,0000000857,5,AFFINITY FCU,AFFINITY FEDERAL CREDIT UNION,1491
3876,0000000861,5,MCGRAW HILL FCU,MCGRAW-HILL FCU,127
3877,0000000872,5,MIAMI FRFTRS FCU,MIAMI FIREFIGHTERS FCU,61
3878,0000000887,5,BILLINGS FCU,BILLINGS FEDERAL CREDIT UNION,119
3879,0000000911,5,STAR USA FCU,STAR USA FEDERAL CREDIT UNION,69
3880,0000000926,5,RIVER CITY FCU,RIVER CITY FCU,104
3881,0000000948,5,NUSENDA FCU,NUSENDA FEDERAL CREDIT UNION,1892
3882,0000000964,5,SOUTHWEST FCU,SOUTHWEST FEDERAL CREDIT UNION,46
3883,0000000967,5,GOLD COAST FCU,GOLD COAST FEDERAL CREDIT UNIO,141
3884,0000001000,5,SIERRA PACIFIC FCU,SIERRA PACIFIC FCU,22
3885,0000001015,5,NORTH JERSEY FCU,NORTH JERSEY FEDERAL CREDIT UN,178
3886,0000001021,5,FIRST FNCL FCU,FIRST FINANCIAL FEDERAL CREDIT,43
3887,0000001022,5,SOUTH CAROLINA FCU,SC FEDERAL CREDIT UNION,1716
3888,0000001040,5,CAPITAL EDUCATORS FCU,CAPITAL EDUCATORS FED. CU,1309
3889,0000001049,5,MEMBERSFIRST CT FCU,MEMBERSFIRST CT FCU,22
3890,0000001074,5,FARMERS INS GRP FCU,FARMERS INSURANCE GROUP FCU,182
3891,0000001104,5,EMBARK FCU,EMBARK FEDERAL CREDIT UNION,154
3892,0000001108,5,CENTRAL JERSEY FCU,CENTRAL JERSEY FCU,1
3893,0000001115,5,COASTLINE FCU,COASTLINE FEDERAL CREDIT UNION,111
3894,0000001117,5,WIDGET FCU,WIDGET FEDERAL CREDIT UNION,494
3895,0000001125,5,VAN CORTLANDT CO-OP FCU,VAN CORTLANDT COOPERATIVE FCU,2
3896,0000001127,5,SALEM VA MED CTR FCU,SALEM VA MC FEDERAL,39
3897,0000001133,5,TRADEMARK FCU,TRADEMARK FCU,44
3898,0000001148,5,COREPLUS FCU,COREPLUS FEDERAL CREDIT UNION,419
3899,0000001167,5,FORT BILLINGS FCU,FORT BILLINGS FEDERAL CREDIT U,10
3900,0000001199,5,BMI FCU,BMI FEDERAL CREDIT UNION,542
3901,0000001204,5,RANCHO FCU,RANCHO FEDERAL CREDIT UNION,20
3902,0000001207,5,LOS ANGELES FCU,LOS ANGELES FEDERAL CR UN,737
3903,0000001213,5,ORLANDO FCU,ORLANDO FEDERAL CREDIT UNION,140
3904,0000001239,5,PITTSBURGH CITY HALL EMPL FCU,PITTSBURGH CITY HALL EMP. FCU,10
3905,0000001245,5,PINE BLUFF COTTON BELT FCU,PINE BLUFF COTTON BELT FCU,78
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3906,0000001257,5,BATON ROUGE FIRE DEPT FCU,BATON ROUGE FIRE DEPT FCU,20
3907,0000001261,5,LANGLEY FCU,LANGLEY FEDERAL CREDIT UNION,1769
3908,0000001303,5,PEN AIR FCU,PEN AIR FEDERAL CREDIT UNION,878
3909,0000001309,5,WEPAWAUG-FLAGG FCU,WEPAWAUG-FLAGG FCU,83
3910,0000001352,5,CENTURY HERITAGE FCU,CENTURY HERITAGE FCU,47
3911,0000001364,5,US #1364 FCU,US #1364 FEDERAL CREDIT UNION,43
3912,0000001367,5,UNIVERSITY FCU,UNIVERSITY FEDERAL CREDIT UNIO,4646
3913,0000001368,5,PASADENA SVC FCU,PASADENA SERVICE FCU,9
3914,0000001399,5,PITNEY BOWES EMPL FCU,PITNEY BOWES EMPLOYEES FCU,13
3915,0000001404,5,NASSAU FNCL FCU,NASSAU FINANCIAL FCU,46
3916,0000001409,5,EL PASO AREA TEACHERS FCU,EL PASO AREA TEACHERS FCU,374
3917,0000001427,5,MIDWEST AMER FCU,MIDWEST AMERICA FEDERAL CU,949
3918,0000001438,5,LONG BEACH CITY EMPL FCU,LONG BEACH CITY EMPLOYEES FCU,41
3919,0000001454,5,MERCK EMPL FCU,MERCK EMPLOYEES FCU,69
3920,0000001472,5,PALMETTO CITIZENS FCU,PALMETTO CITIZENS FCU,779
3921,0000001476,5,ERIE FEDERAL CREDIT UNION,ERIE FEDERAL CREDIT UNION,496
3922,0000001493,5,F&A FCU,F&A FEDERAL CREDIT UNION,473
3923,0000001509,5,ALCOA TENN FCU,ALCOA TENN FEDERAL CREDIT UNIO,115
3924,0000001520,5,TENNESSEE VALLEY FCU,TENNESSEE VALLEY FEDERAL C U,944
3925,0000001584,5,MEMBERS TR OF THE SW FCU,MEMBERS TRUST OF SW FCU,70
3926,0000001608,5,WESTERN ROCKIES FCU,WESTERN ROCKIES FCU,79
3927,0000001622,5,FEDERAL MOGUL EMPL FCU,FME FEDERAL CREDIT UNION,48
3928,0000001644,5,CORNING FCU,CORNING FEDERAL CREDIT UNION,1504
3929,0000001658,5,WHEATLAND FCU,WHEATLAND FEDERAL CREDIT UNION,59
3930,0000001682,5,EVANSVILLE TEACHERS FCU,EVANSVILLE TEACHERS FEDERAL CU,3461
3931,0000001717,5,HAWAIIAN TEL FCU,HAWAIIAN TEL FCU,265
3932,0000001718,5,HAWAII ST FCU,HAWAII STATE FEDERAL CREDIT UN,1571
3933,0000001726,5,BATON ROUGE TELCO FCU,BATON ROUGE TELCO FCU,132
3934,0000001733,5,HICKAM FCU,HICKAM FEDERAL CREDIT UNION,238
3935,0000001747,5,ARIZONA FCU,AZ FEDERAL CREDIT UNION,1475
3936,0000001748,5,RELIANT FCU,RELIANT FEDERAL CREDIT UNION,16
3937,0000001759,5,INSPIRE FCU,INSPIRE FEDERAL CREDIT UNION,138
3938,0000001785,5,HAWAII SCH FCU,HAWAII SCHOOLS FCU,26
3939,0000001787,5,SPERRY ASSC FCU,SPERRY FEDERAL CREDIT UNION,115
3940,0000001792,5,EVOLVE FCU,EVOLVE FEDERAL CREDIT UNION,79
3941,0000001815,5,HAWAIIUSA FCU,HAWAIIUSA FEDERAL CREDIT UNION,593
3942,0000001821,5,DISTRICT OF COLUMBIA TEACHERS,DC TEACHERS FCU,4
3943,0000001830,5,HONOLULU FED FCU,HONOLULU FEDERAL CREDIT UNION,31
3944,0000001845,5,ALOHA PACIFIC FCU,ALOHA PACIFIC FCU,643
3945,0000001866,5,MAUI CTY FCU,MAUI COUNTY FCU,70
3946,0000001870,5,HAWAII LAW ENFORCEMENT FCU,HAWAII LAW ENFORCEMENT FCU,37
3947,0000001882,5,TITAN FCU,TITAN FCU,36
3948,0000001884,5,SUNMARK FCU,SUNMARK FEDERAL CREDIT UNION,1420
3949,0000001909,5,SANTA BARBARA TEACHERS FCU,SANTA BARBARA TEACHERS FEDERAL,87
3950,0000001911,5,MON VALLEY CMNTY FCU,MON VALLEY COMMUNITY FCU,171
3951,0000001941,5,SHELL FCU,SHELL FEDERAL CREDIT UNION,2330
3952,0000001961,5,PEARL HI FCU,PEARL HAWAII FCU,146
3953,0000001969,5,EDUCATION PERSONNEL FCU,EDUCATION PERSONNEL FCU,43
3954,0000001976,5,CENTRAL FL EDUC FCU,CENTRAL FLORIDA EDUCATORS' FCU,1605
3955,0000001982,5,CENTRIC FCU,CENTRIC FEDERAL CREDIT UNION,86
3956,0000001999,5,LOGIX FCU,LOGIX FEDERAL CREDIT UNION,5573
3957,0000002024,5,LA FNCL FCU,LA FINANCIAL CREDIT UNION,386
3958,0000002037,5,PRAIRIELAND FCU,PRAIRIELAND FED CREDIT UNION,47
3959,0000002041,5,HORIZONS FCU,HORIZONS FCU,45
3960,0000002073,5,GO FCU,GO FEDERAL CREDIT UNION,58
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
3961,0000002099,5,CITADEL FCU,CITADEL FEDERAL CREDIT UNION,2857
3962,0000002112,5,WICHITA FALLS TEACHERS FCU,WICHITA FALLS TEACHERS FCU,28
3963,0000002115,5,ONE SOURCE FCU,ONE SOURCE FCU,8
3964,0000002131,5,PRIMEWAY FCU,PRIMEWAY FEDERAL CREDIT UNION,419
3965,0000002141,5,CAMPBELL EMPL FCU,CAMPBELL EMPLOYEES FEDERAL CU,7
3966,0000002149,5,FINANCIAL FCU,FINANCIAL FEDERAL CREDIT UNION,6
3967,0000002155,5,HOBOKEN SCHOOL EMPL FCU,HOBOKEN SCHOOL EMPLOYEES FCU,12
3968,0000002157,5,TUCSON FCU,TUCSON FEDERAL CREDIT UNION,331
3969,0000002170,5,GLENDALE AREA SCH FCU,GLENDALE AREA SCHOOLS CU,16
3970,0000002182,5,GREATER ALLIANCE FCU,GREATER ALLIANCE FEDERAL CREDI,126
3971,0000002187,5,DEXSTA FCU,DEXSTA FEDERAL CREDIT UNION,91
3972,0000002191,5,FIBRE FCU,FIBRE FEDERAL CREDIT UNION,827
3973,0000002209,5,BUFFALO METRO FCU,BUFFALO METROPOLITAN FCU,39
3974,0000002252,5,UTICA GAS & ELEC EMP FCU,UTICA GAS & ELECTRIC FCU,59
3975,0000002285,5,ADVANCIAL FCU,ADVANCIAL FEDERAL CREDIT UNION,1318
3976,0000002346,5,EDUCATIONAL & GOVERNMENTAL EMP,EDUCATIONAL & GOVERNMENTAL EFC,2
3977,0000002357,5,HOUSTON POLICE FCU,HOUSTON POLICE FEDERAL CU,381
3978,0000002384,5,UNIVERSITY OF NE FCU,UNIV OF NEBRASKA FCU,60
3979,0000002403,5,HAWAII FCU,HAWAII FCU,2
3980,0000002440,5,FIRST NEW YORK FCU,FIRST NEW YORK FCU,109
3981,0000002441,5,AMOCO FCU,AMOCO FEDERAL CREDIT UNION,429
3982,0000002508,5,CROSSROADS CMTY FCU,KEVIN KIEHL,36
3983,0000002531,5,BELLCO FCU,BELLCO FCU,140
3984,0000002535,5,CANTON SCH EMPL FCU,CANTON SCHOOL EMPLOYEES FCU,337
3985,0000002540,5,ABERDEEN PROVING GROUND FCU,ABERDEEN PROVING GROUND FCU,1489
3986,0000002551,5,POLICE & FIRE FCU,POLICE & FIRE FEDERAL CU,8838
3987,0000002562,5,MAUI FCU,MAUI FEDERAL CREDIT UNION,11
3988,0000002574,5,MEMBERS 1ST OF NJ FCU,MEMBERS 1ST OF NJ FCU,47
3989,0000002585,5,RED CROWN FCU,RED CROWN FEDERAL CREDIT UNION,154
3990,0000002601,5,FIRST NEW ENGLAND FCU,FINEX CREDIT UNION,49
3991,0000002625,5,PENNSYLVANIA CENTRAL FCU,PA CENTRAL FCU,57
3992,0000002644,5,MAINE FAMILY FCU,MAINE FAMILY FCU,151
3993,0000002658,5,FIRST SOURCE FCU,FIRST SOURCE FEDERAL CU,1747
3994,0000002709,5,NORTHEAST FAMILY FCU,NORTHEAST FAMILY FCU,28
3995,0000002730,5,SAINT HELENS CMNTY FCU,ST HELENS COMMUNITY CREDIT UNI,251
3996,0000002734,5,POTLATCH NO 1 FCU,POTLATCH 1 FCU,1192
3997,0000002740,5,USX FCU,USX FCU,241
3998,0000002742,5,PENN EAST FCU,PENN EAST FEDERAL CREDIT UNION,216
3999,0000002744,5,US EMPL OC FCU,US EMPLOYEES OC FEDERAL CU,167
4000,0000002760,5,NASSAU EDUCATORS FCU,NASSAU EDUCATORS FCU,1256
4001,0000002769,5,SECURITYPLUS FCU,SECURITYPLUS FCU,82
4002,0000002792,5,NOTRE DAME COMMUNITY FCU,NOTRE DAME COMMUNITY F. C. U.,31
4003,0000002812,5,HUDSON RIVER FNCL FCU,HUDSON RIVER FINANCIAL FCU,52
4004,0000002847,5,ROCKY MNT LAW ENFORCEMENT FCU,ROCKY MOUNTAIN LAW ENFORCEMENT,90
4005,0000002874,5,SIOUX EMPIRE FCU,SIOUX EMPIRE FCU,33
4006,0000002876,5,CHICAGO PATROLMENS FCU,CHICAGO PATROLMEN'S FCU,16
4007,0000002881,5,DENVER FIRE DEPT FCU,DENVER FIRE DEPARTMENT FCU,106
4008,0000002918,5,JEEP COUNTRY FCU,JEEP COUNTRY FED. CREDIT UNION,89
4009,0000002959,5,PALCO FCU,PALCO FEDERAL CREDIT UNION,21
4010,0000003025,5,EMPOWER FCU,EMPOWER FEDERAL CREDIT UNION,3596
4011,0000003061,5,LOUISIANA USA FCU,LOUISIANA USA FEDERAL CREDIT U,172
4012,0000003130,5,TRUITY FCU,TRUITY FEDERAL CREDIT UNION,1670
4013,0000003140,5,TRANSPORTATION FCU,TRANSPORTATION FCU,129
4014,0000003212,5,ANECA FCU,ANECA FEDERAL CREDIT UNION,32
4015,0000003218,5,TULARE CTY FCU,TULARE CNTY FCU,154
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4016,0000003238,5,DESERT SCH FCU,DESERT SCHOOLS FEDERAL CU,6836
4017,0000003264,5,FIRST CHOICE AMERICA CMNTY FCU,FIRST CHOICE AMERICA COMMUNITY,152
4018,0000003291,5,PICATINNY FCU,PICATINNY FEDERAL CREDIT UNION,444
4019,0000003306,5,ST JOSEPHS PARISH BUFFALO FCU,ST JOSESPH PARISH BUFFALO FCU,41
4020,0000003360,5,EMERY FCU,EMERY FEDERAL CREDIT UNION,78
4021,0000003378,5,PACIFIC TRAN FCU,PACIFIC TRANSPORTATION FCU,31
4022,0000003412,5,A A A FCU,AAA FEDERAL CREDIT UNION,29
4023,0000003413,5,CHARTER OAK FCU,CHARTER OAK FEDERAL CREDIT UNI,1355
4024,0000003439,5,FAIRMONT FCU,FAIRMONT FEDERAL CREDIT UNION,342
4025,0000003454,5,COMMUNICATION FCU,COMMUNICATION FEDERAL CREDIT U,627
4026,0000003458,5,VOYAGE FCU,VOYAGE FEDERAL CREDIT UNION,109
4027,0000003487,5,FREEDOM UNITED FCU,FREEDOM UNITED F.C.U.,38
4028,0000003526,5,SCHOOLS FCU,SCHOOLS FEDERAL CREDIT UNION,11
4029,0000003541,5,BAY ATLANTIC FCU,BAY ATLANTIC FCU,37
4030,0000003574,5,VALLEY ISLE CMNTY FCU,VALLEY ISLE COMMUNITY FCU,3
4031,0000003576,5,PIONEER WV FCU,PIONEER WV FCU,298
4032,0000003601,5,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH,351
4033,0000003631,5,THRIVE FCU,THRIVE FEDERAL CREDIT UNION,55
4034,0000003633,5,PEOPLES ALLIANCE FCU,PEOPLE'S ALLIANCE FCU,154
4035,0000003711,5,OMEGA FCU,OMEGA FEDERAL CREDIT UNION,114
4036,0000003738,5,BENCHMARK FCU,BENCHMARK FEDERAL CREDIT UNION,230
4037,0000003757,5,WINDSOR LOCKS FCU,WINDSOR LOCKS FCU,52
4038,0000003796,5,LG&W FCU,LG&W FEDERAL CREDIT UNION,11
4039,0000003800,5,GEORGIA HERITAGE FCU,GEORGIA HERITAGE FCU,32
4040,0000003804,5,KERN SCH FCU,KERN SCHOOLS FED CREDIT UNION,1381
4041,0000003819,5,UPPER DARBY BELLTELCO FCU,UPPER DARBY BELLTELCO FCU,12
4042,0000003830,5,MASSACHUSETTS INST TECH FC,MIT FEDERAL CREDIT UNION,376
4043,0000003841,5,GHS FCU,GHS FEDERAL CREDIT UNION,79
4044,0000003850,5,NCPD FCU,NCPD FEDERAL CREDIT UNION,40
4045,0000003853,5,NW PREF FCU,NW PREFERRED FEDERAL CU,28
4046,0000003907,5,WICHITA FCU,WICHITA FEDERAL CREDIT UNION,336
4047,0000003943,5,BURBANK CITY FCU,BURBANK CITY FCU,215
4048,0000003945,5,UME FCU,UME CREDIT UNION,78
4049,0000003947,5,QSIDE FCU,QSIDE FEDERAL CREDIT UNION,16
4050,0000003951,5,SOUTH JERSEY FCU,SOUTH JERSEY FCU,699
4051,0000003962,5,HUDSON HERITAGE FCU,HUDSON HERITAGE FCU,86
4052,0000003963,5,RIO GRANDE FCU,RIO GRANDE FCU,4
4053,0000003972,5,WESTERN VISTA FCU,WESTERN VISTA FEDERAL CREDIT U,270
4054,0000003987,5,ALLIANCE FCU,ALLIANCE FEDERAL CREDIT UNION,147
4055,0000004015,5,GENERATIONS CMNTY FCU,"GENERATIONS COMMUNITY, F.C.U.",374
4056,0000004024,5,TRUECORE FCU,TRUECORE FEDERAL CREDIT UNION,190
4057,0000004035,5,MEMBER ONE FCU,MEMBER ONE FCU,964
4058,0000004043,5,GENERAL ELEC EMPL FCU,GE EMP FEDERAL CREDIT UNION,115
4059,0000004060,5,GULF COAST FCU,GULF COAST FEDERAL CREDIT UNIO,198
4060,0000004118,5,SEABOARD FCU,SEABOARD FEDERAL CREDIT UNION,142
4061,0000004122,5,HIGHMARK FCU,HIGHMARK FEDERAL CREDIT UNION,176
4062,0000004142,5,KINECTA FCU,KINECTA FEDERAL CREDIT UNION,3933
4063,0000004164,5,MONTANA FCU,MONTANA FCU,66
4064,0000004202,5,WESTERN SUN FCU,WESTERN SUN FEDERAL CREDIT UNI,85
4065,0000004240,5,CHOICE ONE CMNTY FCU,CHOICE ONE COMMUNITY FCU,173
4066,0000004271,5,CHIEF FNCL FCU,CHIEF FINANCIAL FEDERAL CREDIT,23
4067,0000004281,5,ATLANTIC REGIONAL FCU,ATLANTIC FEDERAL CU,748
4068,0000004365,5,BLACK HILLS FCU,BLACK HILLS FEDERAL CREDIT UNI,1073
4069,0000004395,5,TAMPA POSTAL DIST FCU,TAMPA POSTAL FCU,32
4070,0000004400,5,GREENVILLE HERITAGE FCU,GREENVILLE HERITAGE FCU,106
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4071,0000004480,5,PALISADES FCU,PALISADES CREDIT UNION,71
4072,0000004580,5,SUMMIT FCU,THE SUMMIT FEDERAL CREDIT UNIO,1115
4073,0000004584,5,AUSTIN TELCO FCU,AUSTIN TELCO FCU,1050
4074,0000004616,5,BRONCO FCU,BRONCO FEDERAL CREDIT UNION,133
4075,0000004633,5,CAMINO FCU,CAMINO FEDERAL CREDIT UNION,10
4076,0000004676,5,HAWAII PACIFIC FCU,HAWAII PACIFIC FCU,7
4077,0000004684,5,CONCHO EDUC FCU,CONCHO EDUCATORS FEDERAL CR UN,33
4078,0000004686,5,COULEE DAM FCU,COULEE DAM FED. CREDIT UNION,6
4079,0000004714,5,UNITED SE FCU,UNITED SOUTHEAST FCU,14
4080,0000004726,5,RARITAN BAY FCU,RARITAN BAY FCU,60
4081,0000004731,5,METROWEST CMNTY FCU,METROWEST COMMUNITY FCU,60
4082,0000004735,5,BETHPAGE FCU,BETHPAGE FEDERAL CREDIT UNION,5955
4083,0000004745,5,COUNTRYSIDE FCU,COUNTRYSIDE FED CREDIT UNION,333
4084,0000004746,5,NEW HAMPSHIRE FCU,NH FEDERAL CREDIT UNION,145
4085,0000004792,5,NET FCU,NET FEDERAL CREDIT UNION,187
4086,0000004794,5,BEAVER VALLEY FCU,BEAVER VALLEY FCU,52
4087,0000004853,5,DOWNRIVER CMNTY FCU,DOWNRIVER COMMUNITY FEDERAL CU,7
4088,0000004878,5,PACIFIC NW FCU,PACIFIC NW FED CREDIT UNION,349
4089,0000004884,5,SAINT JOSEPHS CANTON PARISH FC,ST JOSEPHS FEDERAL CREDIT UNIO,27
4090,0000004900,5,COOPERATIVE CTR FCU,COOPERATIVE CENTER FCU,26
4091,0000004915,5,AEA FCU,AEA FEDERAL CREDIT UNION,259
4092,0000004963,5,DEPARTMENT OF LABOR FCU,DEPARTMENT OF LABOR FCU,2
4093,0000004966,5,UNITY CATHOLIC FCU,UNITY CATHOLIC FCU,22
4094,0000004968,5,INOVA FCU,INOVA FEDERAL CREDIT UNION,822
4095,0000004969,5,MEMBERS CHOICE WV FCU,MEMBERS CHOICE WV FCU,29
4096,0000004980,5,SESLOC FCU,SESLOC FEDERAL CREDIT UNION,251
4097,0000005023,5,HERMANTOWN FCU,HERMANTOWN FEDERAL CREDIT UNIO,23
4098,0000005029,5,RED RIVER EMPL FCU,RED RIVER EMPLOYEES FCU,487
4099,0000005086,5,CSE FCU,CSE FEDERAL CREDIT UNION,193
4100,0000005098,5,CONSTELLATION FCU,CONSTELLATION FCU,76
4101,0000005134,5,COMMONWEALTH ONE FCU,COMMONWEALTH ONE FCU,20
4102,0000005168,5,AMARILLO CMNTY FCU,AMARILLO COMMUNITY FCU,99
4103,0000005234,5,CEDAR POINT FCU,CEDAR POINT FEDERAL CREDIT UNI,101
4104,0000005257,5,KANSAS ST UNIV FCU,KANSAS ST UNIV FCU,28
4105,0000005267,5,BAYLANDS FCU,BAYLANDS FEDERAL CREDIT UNION,82
4106,0000005286,5,KELLOGG MW FCU,KELLOGG MIDWEST FCU,18
4107,0000005373,5,WESTEX FCU,WESTEX FEDERAL CREDIT UNION,13
4108,0000005380,5,NRL FCU,NRL FEDERAL CREDIT UNION,249
4109,0000005387,5,RUSSELL CTRY FCU,RUSSELL COUNTRY FEDERAL C U,91
4110,0000005400,5,SAC FCU,SAC FEDERAL CREDIT UNION,1153
4111,0000005419,5,NOVARTIS FCU,NOVARTIS FCU,138
4112,0000005422,5,CHIPHONE FCU,CHIPHONE FEDERAL CREDIT UNION,5
4113,0000005431,5,FORT FNCL FCU,FORT FINANCIAL CREDIT UNION,471
4114,0000005465,5,FIRST EDUCATION FCU,FIRST EDUCATION FEDERAL CREDIT,36
4115,0000005477,5,PORTLAND FCU,PORTLAND FEDERAL CREDIT UNON,275
4116,0000005484,5,SHELL WESTERN ST FCU,SHELL WESTERN STATES FCU,8
4117,0000005495,5,GLASS CITY FCU,GLASS CITY FEDERAL CREDIT UNIO,186
4118,0000005497,5,TEXAS FCU,TEXAS FEDERAL CREDIT UNION,38
4119,0000005500,5,NORTHWEST FCU,NORTHWEST FEDERAL CREDIT UNION,3784
4120,0000005530,5,VA DESERT PACIFIC FCU,VA DESERT PACIFIC FCU,18
4121,0000005547,5,SECURITY FIRST FCU,SECURITY FIRST FEDERAL CREDIT,82
4122,0000005549,5,CLINCHFIELD FCU,CLINCHFIELD FCU,57
4123,0000005554,5,MICHIGAN COLUMBUS FCU,MICHIGAN COLUMBUS CREDIT UNION,24
4124,0000005561,5,KEESLER FCU,KEESLER FEDERAL CREDIT UNION,2313
4125,0000005571,5,SIGNAL FINANCIAL FCU,SIGNAL FINANCIAL FEDERAL CREDI,220
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
4126,0000005579,5,ACCESS FCU,ACCESS FEDERAL CREDIT UNION,138
4127,0000005582,5,BANK FUND STAFF FCU,BANK-FUND STAFF FCU,1590
4128,0000005588,5,UNITED NATIONS FCU,UNITED NATIONS FEDERAL CU,1826
4129,0000005593,5,HARBOR FCU,HARBOR FEDERAL CREDIT UNION,15
4130,0000005602,5,TAUNTON FCU,TAUNTON FEDERAL CREDIT UNION,87
4131,0000005604,5,ROANOKE VALLEY CMNTY FCU,ROANOKE VALLEY COMMUNITY CU,16
4132,0000005612,5,ALTAONE FCU,ALTAONE FEDERAL CREDIT UNION,523
4133,0000005621,5,AMERICAN HERITAGE FCU,AMERICAN HERITAGE FCU,1325
4134,0000005631,5,ENERGY FCU,ENERGY FEDERAL CREDIT UNION,36
4135,0000005636,5,CHESSIE FCU,CHESSIE FEDERAL CREDIT UNION,244
4136,0000005648,5,GULF COAST EDUC FCU,GULF COAST EDUCATORS FEDERAL C,293
4137,0000005718,5,TUCOEMAS FCU,TUCOEMAS FEDERAL CREDIT UNION,137
4138,0000005727,5,HARVESTERS FCU,HARVESTERS FEDERAL CREDIT UNIO,44
4139,0000005754,5,ANDREWS FCU,ANDREWS FEDERAL CREDIT UNION,3412
4140,0000005797,5,ORNL FCU,ORNL FEDERAL CREDIT UNION,3157
4141,0000005800,5,ASPIRE FCU,ASPIRE FEDERAL CREDIT UNION,15
4142,0000005851,5,SANDIA LABS FCU,SANDIA LABORATORY FCU,723
4143,0000005852,5,CENTURY FCU,CENTURY FEDERAL CREDIT UNION,281
4144,0000005856,5,RIVERFRONT FCU,RIVERFRONT FEDERAL CREDIT UNIO,55
4145,0000005866,5,SABINE FCU,SABINE FEDERAL CREDIT UNION,150
4146,0000005867,5,VANTAGE TRUST FCU,VANTAGE TRUST FEDERAL CU,31
4147,0000005885,5,A B D FCU,ABD FEDERAL CREDIT UNION,118
4148,0000005890,5,OCEAN COMMUNITIES FCU,OCEAN COMMUNITIES FCU,130
4149,0000005892,5,TRUE NORTH FCU,TRUE NORTH FEDERAL CREDIT UNIO,143
4150,0000005905,5,DALLAS FCU,DALLAS FCU,22
